Date,Close
1980-12-12 00:00:00-05:00,0.09905773401260376
1980-12-15 00:00:00-05:00,0.09388983994722366
1980-12-16 00:00:00-05:00,0.08699853718280792
1980-12-17 00:00:00-05:00,0.08915182203054428
1980-12-18 00:00:00-05:00,0.09173654764890671
1980-12-19 00:00:00-05:00,0.0973351001739502
1980-12-22 00:00:00-05:00,0.10207236558198929
1980-12-23 00:00:00-05:00,0.1063796877861023
1980-12-24 00:00:00-05:00,0.11197829246520996
1980-12-26 00:00:00-05:00,0.12231484800577164
1980-12-29 00:00:00-05:00,0.12403751909732819
1980-12-30 00:00:00-05:00,0.12102287262678146
1980-12-31 00:00:00-05:00,0.11757761985063553
1981-01-02 00:00:00-05:00,0.11886958032846451
1981-01-05 00:00:00-05:00,0.11628559231758118
1981-01-06 00:00:00-05:00,0.11111695319414139
1981-01-07 00:00:00-05:00,0.1063796877861023
1981-01-08 00:00:00-05:00,0.10422641783952713
1981-01-09 00:00:00-05:00,0.10982498526573181
1981-01-12 00:00:00-05:00,0.10896366089582443
1981-01-13 00:00:00-05:00,0.1050877645611763
1981-01-14 00:00:00-05:00,0.10551837831735611
1981-01-15 00:00:00-05:00,0.10767169296741486
1981-01-16 00:00:00-05:00,0.10681037604808807
1981-01-19 00:00:00-05:00,0.11327029764652252
1981-01-20 00:00:00-05:00,0.10982498526573181
1981-01-21 00:00:00-05:00,0.11197829246520996
1981-01-22 00:00:00-05:00,0.11327029764652252
1981-01-23 00:00:00-05:00,0.11283964663743973
1981-01-26 00:00:00-05:00,0.11111695319414139
1981-01-27 00:00:00-05:00,0.11025569587945938
1981-01-28 00:00:00-05:00,0.10681037604808807
1981-01-29 00:00:00-05:00,0.10293444991111755
1981-01-30 00:00:00-05:00,0.0973351001739502
1981-02-02 00:00:00-05:00,0.09173654764890671
1981-02-03 00:00:00-05:00,0.09518180787563324
1981-02-04 00:00:00-05:00,0.09862706810235977
1981-02-05 00:00:00-05:00,0.09862706810235977
1981-02-06 00:00:00-05:00,0.09905773401260376
1981-02-09 00:00:00-05:00,0.09388983994722366
1981-02-10 00:00:00-05:00,0.09388983994722366
1981-02-11 00:00:00-05:00,0.09087521582841873
1981-02-12 00:00:00-05:00,0.09001310169696808
1981-02-13 00:00:00-05:00,0.08785984665155411
1981-02-17 00:00:00-05:00,0.09001310169696808
1981-02-18 00:00:00-05:00,0.09388983994722366
1981-02-19 00:00:00-05:00,0.0882904902100563
1981-02-20 00:00:00-05:00,0.08355327695608139
1981-02-23 00:00:00-05:00,0.08484519273042679
1981-02-24 00:00:00-05:00,0.08183062821626663
1981-02-25 00:00:00-05:00,0.08699853718280792
