Date,Close
2001-06-15 00:00:00-04:00,36.69768142700195
2001-06-18 00:00:00-04:00,36.463653564453125
2001-06-19 00:00:00-04:00,36.56583786010742
2001-06-20 00:00:00-04:00,36.951507568359375
2001-06-21 00:00:00-04:00,37.24815368652344
2001-06-22 00:00:00-04:00,37.01083755493164
2001-06-25 00:00:00-04:00,36.77289962768555
2001-06-26 00:00:00-04:00,36.67706298828125
2001-06-27 00:00:00-04:00,36.680381774902344
2001-06-28 00:00:00-04:00,37.129791259765625
2001-06-29 00:00:00-04:00,37.34128189086914
2001-07-02 00:00:00-04:00,37.4404296875
2001-07-03 00:00:00-04:00,37.42058563232422
2001-07-05 00:00:00-04:00,36.994300842285156
2001-07-06 00:00:00-04:00,36.019474029541016
2001-07-09 00:00:00-04:00,36.25077438354492
2001-07-10 00:00:00-04:00,35.77162551879883
2001-07-11 00:00:00-04:00,35.81787872314453
2001-07-12 00:00:00-04:00,36.66715621948242
2001-07-13 00:00:00-04:00,36.84229278564453
2001-07-16 00:00:00-04:00,36.416015625
2001-07-17 00:00:00-04:00,36.845611572265625
2001-07-18 00:00:00-04:00,36.462284088134766
2001-07-19 00:00:00-04:00,36.66715621948242
2001-07-20 00:00:00-04:00,36.67045974731445
2001-07-23 00:00:00-04:00,36.03599166870117
2001-07-24 00:00:00-04:00,35.53700637817383
2001-07-25 00:00:00-04:00,35.986412048339844
2001-07-26 00:00:00-04:00,36.44575119018555
2001-07-27 00:00:00-04:00,36.50852584838867
2001-07-30 00:00:00-04:00,36.47880554199219
2001-07-31 00:00:00-04:00,36.62751388549805
2001-08-01 00:00:00-04:00,36.7861213684082
2001-08-02 00:00:00-04:00,36.90179443359375
2001-08-03 00:00:00-04:00,36.77289962768555
2001-08-06 00:00:00-04:00,36.349918365478516
2001-08-07 00:00:00-04:00,36.416015625
2001-08-08 00:00:00-04:00,35.755096435546875
2001-08-09 00:00:00-04:00,35.860870361328125
2001-08-10 00:00:00-04:00,36.006248474121094
2001-08-13 00:00:00-04:00,36.06904220581055
2001-08-14 00:00:00-04:00,35.9897346496582
2001-08-15 00:00:00-04:00,35.67909240722656
2001-08-16 00:00:00-04:00,35.78816604614258
2001-08-17 00:00:00-04:00,35.242897033691406
2001-08-20 00:00:00-04:00,35.49074172973633
2001-08-21 00:00:00-04:00,34.99506378173828
2001-08-22 00:00:00-04:00,35.318912506103516
2001-08-23 00:00:00-04:00,35.27264404296875
2001-08-24 00:00:00-04:00,35.91704559326172
2001-08-27 00:00:00-04:00,35.78816604614258
2001-08-28 00:00:00-04:00,35.19004440307617
2001-08-29 00:00:00-04:00,34.859588623046875
2001-08-30 00:00:00-04:00,34.337467193603516
2001-08-31 00:00:00-04:00,34.48285675048828
2001-09-04 00:00:00-04:00,34.301109313964844
2001-09-05 00:00:00-04:00,34.251548767089844
2001-09-06 00:00:00-04:00,33.55757141113281
2001-09-07 00:00:00-04:00,32.880149841308594
2001-09-10 00:00:00-04:00,33.12800216674805
2001-09-17 00:00:00-04:00,31.55504035949707
2001-09-18 00:00:00-04:00,31.151880264282227
2001-09-19 00:00:00-04:00,30.732208251953125
2001-09-20 00:00:00-04:00,29.740848541259766
2001-09-21 00:00:00-04:00,29.261682510375977
2001-09-24 00:00:00-04:00,30.30799102783203
2001-09-25 00:00:00-04:00,30.593189239501953
2001-09-26 00:00:00-04:00,30.35773468017578
2001-09-27 00:00:00-04:00,30.65951919555664
2001-09-28 00:00:00-04:00,31.48859977722168
2001-10-01 00:00:00-04:00,31.20341682434082
2001-10-02 00:00:00-04:00,31.588098526000977
2001-10-03 00:00:00-04:00,32.14524459838867
2001-10-04 00:00:00-04:00,32.25138854980469
2001-10-05 00:00:00-04:00,32.267948150634766
2001-10-08 00:00:00-04:00,32.052391052246094
2001-10-09 00:00:00-04:00,31.84014129638672
2001-10-10 00:00:00-04:00,32.59626770019531
2001-10-11 00:00:00-04:00,33.19321823120117
2001-10-12 00:00:00-04:00,32.94115447998047
2001-10-15 00:00:00-04:00,32.98759841918945
2001-10-16 00:00:00-04:00,33.17329788208008
2001-10-17 00:00:00-04:00,32.500091552734375
2001-10-18 00:00:00-04:00,32.33095169067383
2001-10-19 00:00:00-04:00,32.42050552368164
2001-10-22 00:00:00-04:00,32.904693603515625
2001-10-23 00:00:00-04:00,32.7819709777832
2001-10-24 00:00:00-04:00,32.765384674072266
2001-10-25 00:00:00-04:00,33.22968673706055
2001-10-26 00:00:00-04:00,33.40876388549805
2001-10-29 00:00:00-05:00,32.632755279541016
2001-10-30 00:00:00-05:00,32.09550476074219
2001-10-31 00:00:00-05:00,32.135311126708984
2001-11-01 00:00:00-05:00,32.811832427978516
2001-11-02 00:00:00-05:00,32.86490249633789
2001-11-05 00:00:00-05:00,33.335811614990234
2001-11-06 00:00:00-05:00,33.81999969482422
2001-11-07 00:00:00-05:00,33.76029968261719
2001-11-08 00:00:00-05:00,33.780189514160156
2001-11-09 00:00:00-05:00,33.853172302246094
2001-11-12 00:00:00-05:00,33.793460845947266
2001-11-13 00:00:00-05:00,34.39041519165039
2001-11-14 00:00:00-05:00,34.602638244628906
2001-11-15 00:00:00-05:00,34.49320983886719
2001-11-16 00:00:00-05:00,34.47993850708008
2001-11-19 00:00:00-05:00,34.83147430419922
2001-11-20 00:00:00-05:00,34.582767486572266
2001-11-21 00:00:00-05:00,34.37050247192383
2001-11-23 00:00:00-05:00,34.791690826416016
2001-11-26 00:00:00-05:00,35.00391387939453
2001-11-27 00:00:00-05:00,34.90774917602539
2001-11-28 00:00:00-05:00,34.1715202331543
2001-11-29 00:00:00-05:00,34.69551467895508
